CRUD_privileges,data_group,description,end_timestamp,location,metric,print_str,short_hand,site,start_timestamp,statistic,unit_str
,acceleration,mean of accelerations measured at _NRT_I03_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTI03,mean_NRT_I03_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,mean,g
,acceleration,mean of accelerations measured at _NRT_I03_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI03,mean_NRT_I03_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTI03,min_NRT_I03_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,min,
,acceleration,mean of accelerations measured at _NRT_I03_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI03,mean_NRT_I03_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTI03,mean_NRT_I03_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,mean,°
,acceleration,rms1p of accelerations measured at p_NRT_I03_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI03,rms1p_NRT_I03_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms1p,g
,scada,,3000-01-01T00:00:00Z,NRTI03,min_NRT_I03_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,min,°
,acceleration,max of accelerations measured at NRT_I03_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI03,max_NRT_I03_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,max,g
,scada,,3000-01-01T00:00:00Z,NRTI03,std_NRT_I03_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,std,m/s
,mpe,Modal parameter results for NRT_I03_FA,3000-01-01T00:00:00Z,NRTI03,mpe_NRT_I03_FA,FA,FA,Norther,2000-01-01T00:00:00Z,mpe,
,acceleration,std of accelerations measured at NRT_I03_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI03,std_NRT_I03_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,std,g
,scada,,3000-01-01T00:00:00Z,NRTI03,min_NRT_I03_power,Power,power,Norther,2000-01-01T00:00:00Z,min,kW
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I03_autoencoder_ACC_SS,3000-01-01T00:00:00Z,NRTI03,mdl_NRT_I03_autoencoder_ACC_SS,autoencoder ACC SS,autoencoder_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I03_OOD_ACC_Z,3000-01-01T00:00:00Z,NRTI03,mdl_NRT_I03_OOD_ACC_Z,OOD ACC Z,OOD_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,min,°
,mpe,Modal parameter results for NRT_I04_SS,3000-01-01T00:00:00Z,NRTI04,mpe_NRT_I04_SS,SS,SS,Norther,2000-01-01T00:00:00Z,mpe,
,acceleration,std of accelerations measured at NRT_I04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,std,g
,scada,,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_power,Power,power,Norther,2000-01-01T00:00:00Z,max,kW
,acceleration,max of accelerations measured at NRT_I04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,max,g
,acceleration,std of accelerations measured at NRT_I04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,std,g
,scada,,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,min,
,acceleration,min of accelerations measured at NRT_I04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,min,g
,scada,,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,std,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I04_autoencoder_ACC_FA,3000-01-01T00:00:00Z,NRTI04,mdl_NRT_I04_autoencoder_ACC_FA,autoencoder ACC FA,autoencoder_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,max,
,scada,,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_power,Power,power,Norther,2000-01-01T00:00:00Z,min,kW
,acceleration,min of accelerations measured at NRT_I04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,min,g
,acceleration,rms1p of accelerations measured at p_NRT_I04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI04,rms1p_NRT_I04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,rms1p of accelerations measured at p_NRT_I04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTI04,rms1p_NRT_I04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,mean of accelerations measured at _NRT_I04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,std,
,scada,,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,min,°
,mpe,Modal parameter results for NRT_I04_SS1,3000-01-01T00:00:00Z,NRTI04,mpe_NRT_I04_SS1,SS1,SS1,Norther,2000-01-01T00:00:00Z,mpe,
,acceleration,max of accelerations measured at NRT_I04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,max,g
,acceleration,rms1p of accelerations measured at p_NRT_I04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI04,rms1p_NRT_I04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms1p,g
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I04_OOD_ACC_FA,3000-01-01T00:00:00Z,NRTI04,mdl_NRT_I04_OOD_ACC_FA,OOD ACC FA,OOD_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,max,°
,scada,,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,max,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I04_autoencoder_ACC_Z,3000-01-01T00:00:00Z,NRTI04,mdl_NRT_I04_autoencoder_ACC_Z,autoencoder ACC Z,autoencoder_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I04_OOD_ACC_Z,3000-01-01T00:00:00Z,NRTI04,mdl_NRT_I04_OOD_ACC_Z,OOD ACC Z,OOD_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,mean,
,scada,,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,min,m/s
,scada,,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_power,Power,power,Norther,2000-01-01T00:00:00Z,std,kW
,acceleration,mean of accelerations measured at _NRT_I04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,mean,g
,acceleration,rms of accelerations measured at NRT_I04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTI04,rms_NRT_I04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms,g
,scada,,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,std,m/s
,acceleration,min of accelerations measured at NRT_I04_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,min,g
,scada,,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,max,m/s
,scada,,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,mean,°
,acceleration,max of accelerations measured at NRT_I04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,max,g
,acceleration,mean of accelerations measured at _NRT_I04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_power,Power,power,Norther,2000-01-01T00:00:00Z,mean,kW
,acceleration,std of accelerations measured at NRT_I04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,std,g
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I04_autoencoder_ACC_SS,3000-01-01T00:00:00Z,NRTI04,mdl_NRT_I04_autoencoder_ACC_SS,autoencoder ACC SS,autoencoder_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTI04,std_NRT_I04_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTI04,mean_NRT_I04_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,mean,m/s
,scada,,3000-01-01T00:00:00Z,NRTI04,min_NRT_I04_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,min,°
,acceleration,rms of accelerations measured at NRT_I04_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTI04,rms_NRT_I04_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms,g
,acceleration,rms of accelerations measured at NRT_I04_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTI04,rms_NRT_I04_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms,g
,mpe,Modal parameter results for NRT_I04_FA,3000-01-01T00:00:00Z,NRTI04,mpe_NRT_I04_FA,FA,FA,Norther,2000-01-01T00:00:00Z,mpe,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_I04_OOD_ACC_SS,3000-01-01T00:00:00Z,NRTI04,mdl_NRT_I04_OOD_ACC_SS,OOD ACC SS,OOD_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTI04,max_NRT_I04_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,max,°
,acceleration,min of accelerations measured at NRT_J01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,min,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,max,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_J01_OOD_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,mdl_NRT_J01_OOD_ACC_SS,OOD ACC SS,OOD_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,std,
,mpe,Modal parameter results for NRT_J01_SS1,3000-01-01T00:00:00Z,NRTJ01,mpe_NRT_J01_SS1,SS1,SS1,Norther,2000-01-01T00:00:00Z,mpe,
,scada,,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_power,Power,power,Norther,2000-01-01T00:00:00Z,min,kW
,scada,,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,min,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_J01_autoencoder_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,mdl_NRT_J01_autoencoder_ACC_Z,autoencoder ACC Z,autoencoder_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,max,m/s
,acceleration,max of accelerations measured at NRT_J01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,max,g
,acceleration,rms of accelerations measured at NRT_J01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,rms_NRT_J01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms,g
,acceleration,rms1p of accelerations measured at p_NRT_J01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,rms1p_NRT_J01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,rms1p of accelerations measured at p_NRT_J01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,rms1p_NRT_J01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms1p,g
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_J01_OOD_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,mdl_NRT_J01_OOD_ACC_Z,OOD ACC Z,OOD_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,acceleration,mean of accelerations measured at _NRT_J01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,min,
,acceleration,max of accelerations measured at NRT_J01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,max,g
,mpe,Modal parameter results for NRT_J01_SS,3000-01-01T00:00:00Z,NRTJ01,mpe_NRT_J01_SS,SS,SS,Norther,2000-01-01T00:00:00Z,mpe,
,scada,,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,max,°
,scada,,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,max,°
,acceleration,mean of accelerations measured at _NRT_J01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,min,m/s
,acceleration,std of accelerations measured at NRT_J01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,std,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,std,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_J01_OOD_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,mdl_NRT_J01_OOD_ACC_FA,OOD ACC FA,OOD_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,mpe,Modal parameter results for NRT_J01_FA,3000-01-01T00:00:00Z,NRTJ01,mpe_NRT_J01_FA,FA,FA,Norther,2000-01-01T00:00:00Z,mpe,
,acceleration,max of accelerations measured at NRT_J01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,max,g
,acceleration,rms of accelerations measured at NRT_J01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,rms_NRT_J01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,mean,
,acceleration,rms of accelerations measured at NRT_J01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,rms_NRT_J01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,max,
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_J01_autoencoder_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,mdl_NRT_J01_autoencoder_ACC_FA,autoencoder ACC FA,autoencoder_ACC_FA,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,min,°
,scada,,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_power,Power,power,Norther,2000-01-01T00:00:00Z,mean,kW
,scada,,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_power,Power,power,Norther,2000-01-01T00:00:00Z,std,kW
,acceleration,mean of accelerations measured at _NRT_J01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,mean,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,mean,m/s
,scada,,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTJ01,mean_NRT_J01_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,mean,°
,acceleration,std of accelerations measured at NRT_J01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,std,g
,acceleration,rms1p of accelerations measured at p_NRT_J01_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ01,rms1p_NRT_J01_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,min of accelerations measured at NRT_J01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,min,g
,acceleration,min of accelerations measured at NRT_J01_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,min,g
,acceleration,std of accelerations measured at NRT_J01_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,std,g
,scada,,3000-01-01T00:00:00Z,NRTJ01,std_NRT_J01_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,std,m/s
,scada,,3000-01-01T00:00:00Z,NRTJ01,max_NRT_J01_power,Power,power,Norther,2000-01-01T00:00:00Z,max,kW
,scada,,3000-01-01T00:00:00Z,NRTJ01,min_NRT_J01_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,min,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_J01_autoencoder_ACC_SS,3000-01-01T00:00:00Z,NRTJ01,mdl_NRT_J01_autoencoder_ACC_SS,autoencoder ACC SS,autoencoder_ACC_SS,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTJ02,min_NRT_J02_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,min,
,scada,,3000-01-01T00:00:00Z,NRTJ02,max_NRT_J02_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,max,°
,scada,,3000-01-01T00:00:00Z,NRTJ02,mean_NRT_J02_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,mean,m/s
,acceleration,rms1p of accelerations measured at p_NRT_J02_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ02,rms1p_NRT_J02_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms1p,g
,mpe,Modal parameter results for NRT_J02_SS,3000-01-01T00:00:00Z,NRTJ02,mpe_NRT_J02_SS,SS,SS,Norther,2000-01-01T00:00:00Z,mpe,
,acceleration,std of accelerations measured at NRT_J02_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ02,std_NRT_J02_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,std,g
,scada,,3000-01-01T00:00:00Z,NRTJ02,max_NRT_J02_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,max,°
,acceleration,rms of accelerations measured at NRT_J02_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ02,rms_NRT_J02_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,rms,g
,acceleration,max of accelerations measured at NRT_J02_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ02,max_NRT_J02_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,max,g
,scada,,3000-01-01T00:00:00Z,NRTJ02,std_NRT_J02_power,Power,power,Norther,2000-01-01T00:00:00Z,std,kW
,scada,,3000-01-01T00:00:00Z,NRTJ02,max_NRT_J02_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,max,m/s
,scada,,3000-01-01T00:00:00Z,NRTJ02,std_NRT_J02_winddirection,Wind direction,winddirection,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTJ02,std_NRT_J02_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,std,
,acceleration,mean of accelerations measured at _NRT_J02_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ02,mean_NRT_J02_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,mean,g
,acceleration,rms1p of accelerations measured at p_NRT_J02_NAC_ACC_Z,3000-01-01T00:00:00Z,NRTJ02,rms1p_NRT_J02_NAC_ACC_Z,NAC ACC Z,NAC_ACC_Z,Norther,2000-01-01T00:00:00Z,rms1p,g
,scada,,3000-01-01T00:00:00Z,NRTJ02,mean_NRT_J02_power,Power,power,Norther,2000-01-01T00:00:00Z,mean,kW
,scada,,3000-01-01T00:00:00Z,NRTJ02,std_NRT_J02_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,std,°
,scada,,3000-01-01T00:00:00Z,NRTJ02,mean_NRT_J02_rpm,Rotor speed,rpm,Norther,2000-01-01T00:00:00Z,mean,
,acceleration,rms1p of accelerations measured at p_NRT_J02_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ02,rms1p_NRT_J02_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,rms1p,g
,acceleration,min of accelerations measured at NRT_J02_NAC_ACC_SS,3000-01-01T00:00:00Z,NRTJ02,min_NRT_J02_NAC_ACC_SS,NAC ACC SS,NAC_ACC_SS,Norther,2000-01-01T00:00:00Z,min,g
,acceleration,min of accelerations measured at NRT_J02_NAC_ACC_FA,3000-01-01T00:00:00Z,NRTJ02,min_NRT_J02_NAC_ACC_FA,NAC ACC FA,NAC_ACC_FA,Norther,2000-01-01T00:00:00Z,min,g
,scada,,3000-01-01T00:00:00Z,NRTJ02,min_NRT_J02_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,min,°
,scada,,3000-01-01T00:00:00Z,NRTJ02,min_NRT_J02_yaw,Yaw,yaw,Norther,2000-01-01T00:00:00Z,min,°
,ml/novelty-detection/fleetwide,mdl of Accelerations measured using NRT_J02_OOD_ACC_Z,3000-01-01T00:00:00Z,NRTJ02,mdl_NRT_J02_OOD_ACC_Z,OOD ACC Z,OOD_ACC_Z,norther,2000-01-01T00:00:00Z,mdl,
,scada,,3000-01-01T00:00:00Z,NRTJ02,mean_NRT_J02_pitch,Pitch,pitch,Norther,2000-01-01T00:00:00Z,mean,°
,scada,,3000-01-01T00:00:00Z,NRTJ02,min_NRT_J02_windspeed,Wind speed,windspeed,Norther,2000-01-01T00:00:00Z,min,m/s
